iter	Logloss
461	0.02051355693
462	0.0205135302
463	0.02051353837
464	0.02051336277
465	0.02051325804
466	0.02051329071
467	0.02051329071
468	0.02051319991
469	0.02051315424
470	0.02051308981
471	0.020513063
472	0.02051305207
473	0.02051299223
474	0.0205128865
475	0.0205128865
476	0.02051262024
477	0.0205124733
478	0.02051231753
479	0.02051232037
480	0.02051224336
481	0.02051205034
482	0.02051188501
483	0.02051188501
484	0.02051188501
485	0.02051161142
486	0.02051153756
487	0.02051149668
488	0.02051136333
489	0.02051130324
490	0.02051125324
491	0.02050962804
492	0.02050941171
493	0.02050924642
494	0.02050924642
495	0.02050914186
496	0.02050907796
497	0.02050892546
498	0.02050880646
499	0.02050854125
500	0.02050838531
501	0.02050807804
502	0.0205080528
503	0.02050807165
504	0.0205077356
505	0.02050769592
506	0.02050766929
507	0.02050767189
508	0.02050764408
509	0.02050755614
510	0.02050736472
511	0.02050739162
512	0.02050736507
513	0.02050731133
514	0.02050731133
515	0.02050731133
516	0.02050727229
517	0.02050710083
518	0.02050644652
519	0.02050625868
520	0.02050601032
521	0.02050589838
522	0.02050579816
523	0.02050578036
524	0.02050566259
525	0.02050529044
526	0.02050514137
527	0.02050493501
528	0.02050496393
529	0.02050471054
530	0.02050466294
531	0.02050465065
532	0.02050452086
533	0.02050441403
534	0.0205043519
535	0.02050431286
536	0.02050421915
537	0.02047521056
538	0.02047504134
539	0.02047504439
540	0.02047505955
541	0.0204749813
542	0.02047495654
543	0.02047483544
544	0.02047442902
545	0.02047443337
546	0.0204743796
547	0.02047437936
548	0.02047434121
549	0.02047428409
550	0.02047416352
551	0.02047411958
552	0.02047411311
553	0.02047409291
554	0.02047398225
555	0.02047392738
556	0.0204738677
557	0.02047380838
558	0.02047367476
559	0.02047355283
560	0.02047350693
561	0.02047346917
562	0.02047338709
563	0.02047326637
564	0.0204731995
565	0.0204731995
566	0.02047318444
567	0.02047306694
568	0.02047303203
569	0.02047301367
570	0.02047300913
571	0.020472977
572	0.02047282237
573	0.0204724378
574	0.02047239244
575	0.02047226183
576	0.02047225661
577	0.02047214213
578	0.0204720196
579	0.02047199156
580	0.02047181055
581	0.02047170418
582	0.02047161337
583	0.02047153108
584	0.02047153108
585	0.02047156504
586	0.02047125256
587	0.02047110453
588	0.02047095527
589	0.02047077642
590	0.02047069915
591	0.02047060383
592	0.02047053847
593	0.02047039945
594	0.02047032332
595	0.02047013531
596	0.02047019838
597	0.02047013032
598	0.02047000993
599	0.02046991133
600	0.02046977081
601	0.02046977304
602	0.02046952857
603	0.02046951872
604	0.02046924287
605	0.02046901122
606	0.02046899015
607	0.02046879361
608	0.0204686864
609	0.02046851667
610	0.02046842162
611	0.02046825631
612	0.02046819321
613	0.02046822199
614	0.02046809468
615	0.02046803657
616	0.02042588026
617	0.02042572202
618	0.02042561154
619	0.02042519845
620	0.02042517148
621	0.02042518664
622	0.02042466618
623	0.02042452274
624	0.02042442086
625	0.02042419028
626	0.02042404882
627	0.02042400743
628	0.02042402081
629	0.02042389465
630	0.02042353519
631	0.02042338397
632	0.02042336271
633	0.02042324902
634	0.02042314202
635	0.02042308224
636	0.02042216614
637	0.02042216614
638	0.02042211319
639	0.02042211319
640	0.02042211319
641	0.02042196584
642	0.02042186968
643	0.02042191498
644	0.02042184969
645	0.02042173801
646	0.02042154419
647	0.02042153531
648	0.02042134493
649	0.02042128395
650	0.02042117847
651	0.02042113838
652	0.02042108263
653	0.02042093213
654	0.02042095203
655	0.02042074765
656	0.02042061573
657	0.02042038463
658	0.02042036848
659	0.02042028389
660	0.02042021844
661	0.02042012863
662	0.02042004565
663	0.02042004724
664	0.02041996002
665	0.02041958828
666	0.02041954933
667	0.02041953822
668	0.02041943565
669	0.02041924136
670	0.02041909336
671	0.02041914882
672	0.02041903643
673	0.02041900673
674	0.02041887166
675	0.02041889663
676	0.02041889663
677	0.02041887115
678	0.02041874376
679	0.02041864524
680	0.02041855699
681	0.02041855699
682	0.02041854053
683	0.0204183215
684	0.02041830376
685	0.02041827578
686	0.02041816114
687	0.0204181596
688	0.0204178596
689	0.02041769089
690	0.02041761512
691	0.02041760293
692	0.02041760438
693	0.02041753894
694	0.02041745917
695	0.02041740989
696	0.02041739463
697	0.02041739463
698	0.02041728859
699	0.02041721721
700	0.02041717588
701	0.02041707723
702	0.02041703462
703	0.02041702147
704	0.02041687904
705	0.02041667005
706	0.02041642567
707	0.0204163592
708	0.02041638571
709	0.02041641025
710	0.02041639732
711	0.02041632722
712	0.02041628203
713	0.02041628203
714	0.0204161923
715	0.0204161272
716	0.0204161096
717	0.02041609425
718	0.02041604134
719	0.02041605689
720	0.02041580994
721	0.02041580994
722	0.02041488519
723	0.02041482653
724	0.02041479586
725	0.02041480643
726	0.02041477712
727	0.02041472434
728	0.02041464995
729	0.02041467093
730	0.02041465381
731	0.02041453561
732	0.02041454642
733	0.02041451964
734	0.02041446974
735	0.02041427656
736	0.02041422654
737	0.02041419893
738	0.02041419046
739	0.02041406915
740	0.02041411511
741	0.02041388165
742	0.02041382674
743	0.02041376543
744	0.02041338065
745	0.02041333042
746	0.02041333042
747	0.02041315855
748	0.02041303492
749	0.02041300268
750	0.02041296564
751	0.02041289196
752	0.02041289196
753	0.02041284608
754	0.02041286047
755	0.02041286047
756	0.02041286259
757	0.02041259787
758	0.02041259787
759	0.02041248766
760	0.02041219074
761	0.02041213486
762	0.02041204325
763	0.02041199275
764	0.02041196656
765	0.02041141637
766	0.02041124979
767	0.02041110333
768	0.02041100437
769	0.02041083055
770	0.02041075313
771	0.02041063362
772	0.02041047907
773	0.02041035566
774	0.02041022251
775	0.02041000206
776	0.02040995634
777	0.02040976079
778	0.02040934752
779	0.02040914867
780	0.02040898428
781	0.02040887721
782	0.0204088049
783	0.0204086493
784	0.02040862107
785	0.02040857926
786	0.0204085772
787	0.02040836273
788	0.02040816301
789	0.02040794608
790	0.02040792179
791	0.02040785599
792	0.02040782734
793	0.02040773353
794	0.02040763171
795	0.02040758388
796	0.02040747604
797	0.02040739258
798	0.02040734964
799	0.02040728804
800	0.02040720987
801	0.02040703422
802	0.02040697741
803	0.02040693634
804	0.02040684445
805	0.02040680847
806	0.02040661949
807	0.02040640909
808	0.02040635065
809	0.02040611056
810	0.02040602482
811	0.02040593155
812	0.02040587025
813	0.02040574363
814	0.02040560221
815	0.02040559845
816	0.02040546863
817	0.02040536244
818	0.02040528876
819	0.02040536509
820	0.02040514005
821	0.02040505117
822	0.02040493029
823	0.02040489728
824	0.02040452294
825	0.02040439795
826	0.02040425599
827	0.02040421421
828	0.02040416527
829	0.02040410959
830	0.02040387214
831	0.02040370252
832	0.02040369967
833	0.02040360853
834	0.02040336247
835	0.0204033321
836	0.02040315012
837	0.02040307752
838	0.0204030083
839	0.020402832
840	0.02040277415
841	0.02040248992
842	0.02040242539
843	0.02040242748
844	0.02040216779
845	0.02040216566
846	0.02040206755
847	0.02040199597
848	0.02040202602
849	0.02040194749
850	0.02040171497
851	0.0204016503
852	0.02040164369
853	0.02040146025
854	0.02040121833
855	0.0204011252
856	0.0204011201
857	0.02040099799
858	0.02040095255
859	0.02040090618
860	0.02040063645
861	0.02040066811
862	0.02040057832
863	0.0204003914
864	0.02040030154
865	0.02040030285
866	0.02040020812
867	0.0204001535
868	0.02040011643
869	0.0203998417
870	0.02039960599
871	0.02039938317
872	0.02039930627
873	0.02039926885
874	0.0203992562
875	0.02039918612
876	0.02039921623
877	0.02039896914
878	0.02039888142
879	0.02039896452
880	0.02039893313
881	0.02039873266
882	0.02039864587
883	0.02039861174
884	0.02039826216
885	0.02039822734
886	0.02039810579
887	0.02039805655
888	0.02039804725
889	0.02039793465
890	0.02039789052
891	0.0203978584
892	0.02039778325
893	0.02039779407
894	0.02039771573
895	0.02039775759
896	0.0203977093
897	0.02039762379
898	0.02039746362
899	0.02039733943
900	0.02039720474
901	0.02039718067
902	0.0203971354
903	0.02039706909
904	0.02039702919
905	0.02039701478
906	0.02039701147
907	0.02039687415
908	0.02039680025
909	0.02039675793
910	0.02039641894
911	0.02039636823
912	0.02039625973
913	0.02039623643
914	0.02039583168
915	0.02039565477
916	0.02039556375
917	0.02039554684
918	0.02039534515
919	0.02039528573
920	0.0203951823
921	0.0203951731
922	0.02039515006
923	0.02039509383
924	0.02039509374
925	0.02039500458
926	0.02039480785
927	0.02039474956
928	0.02039473723
929	0.02039471294
930	0.02039453276
931	0.02039453276
932	0.0203944408
933	0.02039422713
934	0.02039411233
935	0.02039388685
936	0.02039383129
937	0.02039387351
938	0.02039381417
939	0.02039316032
940	0.0203929915
941	0.02039274354
942	0.02039272762
943	0.02039269062
944	0.02039263696
945	0.02039265376
946	0.0203925637
947	0.02039249727
948	0.02039159398
949	0.02039152708
950	0.02039136258
951	0.02039121879
952	0.02039121025
953	0.02039117309
954	0.02039115725
955	0.02039115725
956	0.02039102295
957	0.02039102295
958	0.02039083518
959	0.02039009386
960	0.02038979351
961	0.02038975268
962	0.02038966343
963	0.02038968707
964	0.02038963962
965	0.02038965721
966	0.02038965447
967	0.02038949817
968	0.02038933516
969	0.02038931692
970	0.02038935054
971	0.02038926024
972	0.02038924663
973	0.02038901136
974	0.02038904235
975	0.02038892085
976	0.0203889216
977	0.02038877557
978	0.02038871926
979	0.02038852387
980	0.02038844118
981	0.02038839754
982	0.02038834552
983	0.02038822939
984	0.02038826151
985	0.02038819758
986	0.0203880958
987	0.02038804027
988	0.02038797252
989	0.02038783855
990	0.02038776742
991	0.02038759331
992	0.02038759258
993	0.02038761459
994	0.02038754954
995	0.02038748904
996	0.02038747425
997	0.02038740733
998	0.02038733711
999	0.02038722381
